,Brand,Product,UserName,Recommend,PostDate,Review,Rating,SkinCond,Age,positivity,clean_text
52,Hada Labo,Perfect 3D Gel,alvinadin,Recommend,2020-07-15,"SOLD OUT [PRELOVED] Halo aku preloved ini ya, baru aku pakai kurang dari seminggu, isi masih 90%an, Aku preloved karena ga cocok di mukaku, muncul bruntusan whitehead gitu kecil2 tapi sebenarnya melembabkan banget. Aku jual cuma 50rb aja dan masih ada box nya juga! dari ... Read more",3,Oily,19 - 24,0,sold out preloved halo preloved ya pakai minggu isi an preloved ga cocok muka muncul bruntusan whitehead gitu melembabkan banget jual rb aja box nya read more
53,Hada Labo,Perfect 3D Gel,gracechrstina,Not Recommend,2020-07-13,"Ini gacocok bangetbangett di aku,make ini muka aku langsung bo muncul jerawat beruntusan,pdhl teksturnya menurut aku enakk dia kayak gel gituu dan pas diaplikasiin ke kulit dia dinginnn. Aku gangerrtii sih kenapa bisa gacocok di aku🥺🥺padahal reviewannya bagusbaguss hu ... Read more",2,Combination,19 - 24,-1,gacocok bangetbangett akumake muka langsung bo muncul jerawat beruntusanpdhl tekstur enakk kayak gel gituu pas diaplikasiin kulit dinginnn gangerrtii sih gacocok aku padahal reviewannya bagusbaguss hu read more
54,Hada Labo,Perfect 3D Gel,skinnystrangers,Recommend,2020-07-13,"bener bener mirip gel, abis dipake pasti glowing banget dan lumayan bantu ngilangin jerawat. sayangnya cepet banget abis. efek lembapnya dapet banget. sayangnya gaada aplikatornya jd kurang higienis nyolek pake tangan langsung jd gimana gitu",5,Combination,19 - 24,1,bener bener gel abis dipake glowing banget lumayan bantu ngilangin jerawat sayang cepet banget abis efek lembap dapet banget sayang gaada aplikatornya jd higienis nyolek pake tangan langsung jd gimana gitu
55,Hada Labo,Perfect 3D Gel,ilmisaptiah,Not Recommend,2020-07-12,"enak sih di mukaku, yg tadinya kering jd lembab gt. pagi2 bangun kenyal gt mukanya, tp 3 hr pemakaian, muncul jerawat gede2. aku off 2 hr, ilang jerawatnya, ku pakai lagi muncul lagi :(( . awalnya mikir jerawat muncul mungkin krn hormon, googling ada jg yg kyk gini. sye ... Read more",3,Dry,30 - 34,0,enak sih muka yg kering jd lembab gt pagi bangun kenyal gt muka tp hr pakai muncul jerawat gede off hr ilang jerawat ku pakai muncul mikir jerawat muncul krn hormon googling jg yg kyk gin sye read more
56,Hada Labo,Perfect 3D Gel,MALA_,Recommend,2020-07-12,"Di aku beneran kerja. Melembabkan bgt. Tp gak lebay.Gak bikin jerawat, malah jerawat batu ga mau numbuh lagi sampe sekarang uda 1 bln pakai dan baru habis setengah krn pakai dikit aja uda ngelock lembab diwajah. Aq pake pagi dan malam.",5,,35 - 39,1,beneran kerja melembabkan bgt tp gak lebaygak bikin jerawat jerawat batu ga numbuh sampe uda bln pakai habis krn pakai dikit aja uda ngelock lembab wajah aq pake pagi malam
57,Hada Labo,Perfect 3D Gel,angela27,Not Recommend,2020-07-10,"Aku kira semua produk hadalabo udah pasti cocok di aku, ternyata yg ini enggaa huhuhu. Setelah dipake, pasti 2 hari kemudian muncul bruntusan. Trus sempet di skip dan coba pake lagi di bagian rahang, ternyata emg bruntusan lagi alias ngga cocok. Padahal teksturnya gel y ... Read more",2,Oily,19 - 24,-1,produk hadalabo udah cocok nyata yg enggaa huhuhu dipake muncul bruntusan trus sempet skip coba pake rahang nyata emg bruntusan alias ngga cocok tekstur gel y read more
58,Hada Labo,Perfect 3D Gel,ldcspring,Not Recommend,2020-07-09,"Teksturnya sih enak, gel gitu ya. Cuma di aku ga cocok, pake ini berasanya panas di wajah. Lalu entah kenapa jadi timbul jerawat padahal tadinya kondisi wajah aku baik2 aja dan lagi gak pake skincare lainnya. Karena emang mau ngetest dulu.",2,Combination,25 - 29,-1,tekstur sih enak gel gitu ya ga cocok pake asa panas wajah timbul jerawat kondisi wajah aja gak pake skincare emang ngetest
59,Hada Labo,Perfect 3D Gel,ekaspm,Recommend,2020-07-09,"selama 3 bulan ini aku pakai dia tiap malem dan makin berasa lembab bgt mukaku,ku belom dpt another benefit from this product but i love the textured when i applied every night,then when i woke up my face feel so moist 😍",4,Normal,25 - 29,1,pakai malem asa lembab bgt mukakuku bom dpt another benefit from this product but i love the textured when i applied every nightthen when i woke up my face feel so moist 
60,Hada Labo,Perfect 3D Gel,anssrha,Recommend,2020-07-09,"tekstur gel nya bagus buat ngunci kelembaban kulitku, pake dikit aja diaplikasiin dan udh ngelembabin bgt smp pagi, ga bikin clogged pores, lumayan membuat glowing wajahku, cuma kdg di Tzone suka oily kalo terlalu banyak diaplikasiin",4,Combination,19 - 24,1,tekstur gel nya bagus ngunci kelembaban kulit pake dikit aja diaplikasiin udh ngelembabin bgt smp pagi ga bikin clogged pores lumayan glowing wajah kdg tzone suka oily kalo diaplikasiin
61,Hada Labo,Perfect 3D Gel,aureliaputri,Recommend,2020-07-08,OMG gila banget!! dulu aku beli pas masih belum terlalu mudeng tentang skincare makanya aku asal beli wkwkwk terus aku campur dgn salah satu produk yg emg gacocok diaku dan akhirnya breakout.. akhirnya dia nganggur hampir setaun wkwkw dan saat aku udh mulau ngerti aku p ... Read more,5,Combination,18 and Under,1,omg gila banget beli pas mudeng skincare beli wkwkwk campur dgn salah produk yg emg gacocok breakout nganggur taun wkwkw udh mulau ngerti p read more
62,Hada Labo,Perfect 3D Gel,Naominathaliaeve,Recommend,2020-07-08,"I really adore this moisturizer. The texture is thick gel, it leaves the skin feeling pretty tacky. Which is nice if you want to use this as a makeup primer. But i also like using this as a night cream, especially whenever i'm using quite harsh actives (vitamin c, retin ... Read more",5,Oily,19 - 24,1,i really adore this moisturizer the texture is thick gel it leaves the skin feeling pretty tacky which is nice if you want to use this as a makeup primer but i also like using this as a night cream especially whenever im using quite harsh actives vitamin c retin read more
63,Hada Labo,Perfect 3D Gel,Rimayunitta,Recommend,2020-07-04,"Aku bingung padahal dari komposisi bahan aktifnya bagus , ada arbutin+ niacinemide tapi bikin ada jerawat kecil di pagi harinya. Ada yg sama ga ? Apakah karna paraben? Huu aku mau jual aja yah siapa tau ada yg cocok. Kondisinya masih 90 persen",4,Combination,18 and Under,1,bingung komposisi bahan aktif bagus arbutin niacinemide bikin jerawat pagi yg ga karna paraben huu jual aja yah tau yg cocok kondisi persen
64,Hada Labo,Perfect 3D Gel,Nadealf,Not Recommend,2020-07-03,"jujur beli ini udah lama banget biasa keracunan fd dan akhirnya jarang dipake, kebetulan expirednya masih tahun depan aku coba pake aja lagi karna sayang. pas dipake akhirnya ngeh kenapa ini gapernah dipake pdhl harganya lumayan pricey buat ukuran segini. teksturnya luc ... Read more",1,Combination,19 - 24,-1,jujur beli udah banget racun fd jarang dipake expirednya coba pake aja karna sayang pas dipake ngeh gapernah dipake pdhl harga lumayan pricey ukur gin tekstur luc read more
65,Hada Labo,Perfect 3D Gel,Mangkawani,Not Recommend,2020-07-02,tekstur dari produk ini tuh kayak jelly yang diminum tapi menyerap dengan baik. sayangnya dia nggak cocok dikulit aku yang sensitif. agak sedikit bikin kulit panas dan membuat kulit ku jadi kemerahan.,2,Oily,25 - 29,-1,tekstur produk tuh kayak jelly minum serap sayang nggak cocok kulit sensitif bikin kulit panas kulit ku merah
66,Hada Labo,Perfect 3D Gel,oneonlynana,Recommend,2020-07-01,Buat base makeup ini bagus bgttt sih bikin makeup lbh nempel & nahan minyak bgt pdhl aku minyakan super banyakk trs kalo dipakenya sblm tidur pas bangun tuh muka kenyal gt suka tp krn aku jarang pake makeup tbl kalo pake ini doang jd keliatan kusam gt huhu jadi aku kasi ... Read more,4,Oily,18 and Under,1,base makeup bagus bgttt sih bikin makeup lbh nempel nahan minyak bgt pdhl minyak super banyakk trs kalo dipakenya sblm tidur pas bangun tuh muka kenyal gt suka tp krn jarang pake makeup tbl kalo pake doang jd liat kusam gt huhu kasi read more
67,Hada Labo,Perfect 3D Gel,oktaviakristantia,Recommend,2020-07-01,"Aku udah pakai 4 hari. Teksturnya lucu kaya agar2, bening, gak berbau, ga bikin kulitku tambah berminyak, cepat meresap. Sayangnya karna teksturnya, terkesan rada jorok karna gaada spatulanya. Saranku jangan pake terlalu tebal",5,Combination,19 - 24,1,udah pakai tekstur lucu kaya bening gak bau ga bikin kulit minyak cepat resap sayang karna tekstur kes rada jorok karna gaada spatula saran pake tebal
68,Hada Labo,Perfect 3D Gel,puspacandrad,Not Recommend,2020-06-30,"aku pas habis make ini itu rasanya wajah kayak panas gitu, padahal dulu pas awal awal pake gak ada sensasi panasnya. Teksturnya itu gel bening dan agak lengket sih tapi setelah di apply ke muka dia gampang di apply kalo di wajahku dan aromanya juga kayak obat gitu bagik ... Read more",3,Combination,19 - 24,0,pas habis make wajah kayak panas gitu pas pake gak sensasi panas tekstur gel bening lengket sih apply muka gampang apply kalo wajah aroma kayak obat gitu bagik read more
69,Hada Labo,Perfect 3D Gel,AMIRahhh99,Recommend,2020-06-30,"(SOLD). suka banget sama nih produk. klo dipake lembab banget dan agak lengket, cocoknya buat sleeping mask. bentuknya gel gitu. lumayan membantu menghilangkan bekas jerawat.tapi isinya kurang full sih, mungkin emang segitu klo cuma 40ml. Aku mau preloved, soalnya ada a ... Read more",5,Oily,19 - 24,1,sold suka banget nih produk klo dipake lembab banget lengket cocok sleeping mask bentuk gel gitu lumayan bantu hilang bekas jerawattapi isi full sih emang segitu klo ml preloved a read more
70,Hada Labo,Perfect 3D Gel,Znbsyhb,Recommend,2020-06-30,"udah pake ini di berbagai jenis musim , musim dingin ampe panas selalu okee buat atasin wajah kering tekstur nya gel bening transparant kemasan nya pink tua gitu dr plastik bukan kaca jd gabakalan pecah,bentuk nya gak terlalu besar dan ga terlalu kecil, travel friendly ... Read more",5,Combination,19 - 24,1,udah pake jenis musim musim dingin ampe panas okee atasin wajah kering tekstur nya gel bening transparant kemas nya pink tua gitu dr plastik kaca jd gabakalan pecahbentuk nya gak ga travel friendly read more
71,Hada Labo,Perfect 3D Gel,Inekeyustisia,Recommend,2020-06-28,"Teksturnya ini unik, Gel bening tapi cukup padat, jadi ketika ambil harus di colek. Dan lucunya ketika dicolek gel di dalam jar akan balik ke posisi semula. Ketika diaplikasikan ke kulit dia langsung melting, bener-bener leleh ketika kena kulit dan langsung menyerap ke ... Read more",5,Combination,19 - 24,1,tekstur unik gel bening padat ambil colek lucu colek gel jar posisi aplikasi kulit langsung melting benerbener leleh kena kulit langsung serap read more
72,Hada Labo,Perfect 3D Gel,tiiianaaa,Recommend,2020-06-26,"ini padahal beli asal gitu cuma buat coba coba tapi ternyata efeknya sebagus itu. recommend bgtt!!!. bikin kulit ku yg kering jadi lembab dan kenyel, bantu ngilangin bekas jerawat jugaa, dan ga tau kenapa di aku tuh bisa bikin komedo ku berkurang",5,,19 - 24,1,beli gitu coba coba nyata efek bagus recommend bgtt bikin kulit ku yg kering lembab kenyel bantu ngilangin bekas jerawat jugaa ga tau tuh bikin komedo ku
73,Hada Labo,Perfect 3D Gel,wudtrj,Recommend,2020-06-26,"ingredient nya udah aman dan bagus aja sih kurasa, tapi ga suka sama packaging nya yang jar karna kurang hygiene aja, ga dikasih spatulanya juga. Aku mindahin produk ini ke botol pipet bekas share in jar gitu biar mudah buat diaplikasiin ke muka dan biar ga buka tutup p ... Read more",3,Combination,19 - 24,0,ingredient nya udah aman bagus aja sih ga suka packaging nya jar karna hygiene aja ga kasih spatula mindahin produk botol pipet bekas share in jar gitu biar mudah diaplikasiin muka biar ga buka tutup p read more
74,Hada Labo,Perfect 3D Gel,TammyLau,Recommend,2020-06-24,Hada labo always amaze me with their superb formula. Ngak buat breakout buat muka aku dewy dari yg pernah beminyak banget sampe kering banget. This product help me gain back my skin to it's healthy condition.,5,Combination,25 - 29,1,hada labo always amaze me with their superb formula ngak breakout muka dewy yg beminyak banget sampe kering banget this product help me gain back my skin to its healthy condition
75,Hada Labo,Perfect 3D Gel,fhadiyani,Recommend,2020-06-24,Aku pake ini tahun laluan gitu karena muka aku type yg dry sensitive jadi aku cobain ini.. gelnya transparan dan bkin wajah lembab ya.. Tapi sayangnya kalau pakenya kebanyakan bikin sumub.. Ini di kulit aku ga nimbulin efek buruk sih.. efek mencerahkannya sedikit terlih ... Read more,4,Combination,25 - 29,1,pake gitu muka type yg dry sensitive cobain gel transparan bkin wajah lembab ya sayang pakenya bikin sumub kulit ga nimbulin efek buruk sih efek cerah terlih read more
76,Hada Labo,Perfect 3D Gel,laksafa,Not Recommend,2020-06-24,"banyak yang bilang bagus. tapi aku ngga cocok sama sekali. pertama pakai, wajah breakout parah, warna kulit jadi turun satu tingkat. wajahku muncul bekas goresan sama kemerahan. Aku tidak merekomendasikan produk ini buat yg kulitnya super sensitive",1,Dry,25 - 29,-1,bilang bagus ngga cocok pakai wajah breakout parah warna kulit turun tingkat wajah muncul bekas gores merah rekomendasi produk yg kulit super sensitive
77,Hada Labo,Perfect 3D Gel,hanifaim,Recommend,2020-06-20,"Moisturizer andalan sejak mulai skincare-an. Sesuai klaimnya yang bisa mencerahkan, Hada Labo Perfect 3D Gel ini keliatan banget hasil mencerahkannya, tapi ga langsung ya. Efek hidrasinya juga oke banget di saya, karena ada kandungan hyaluronic acid-nya. Teksturnya miri ... Read more",5,Normal,19 - 24,1,moisturizer andal skincarean sesuai klaim cerah hada labo perfect d gel liat banget hasil cerah ga langsung ya efek hidrasi oke banget kandung hyaluronic acidnya tekstur miri read more
78,Hada Labo,Perfect 3D Gel,mithapt,Recommend,2020-06-19,"selalu cinta sama produk kepunyaan hada labo karena ingredientsnya yang ga neko-neko jadinya ga terlalu punya trust issues gitu. salah satunya adalah ini nih hada labo perfect 3d gel, teksturnya kan gel gitu jadi glides on smoothly on top the skin dan cepat nyerap juga ... Read more",5,Dry,19 - 24,1,cinta produk hada labo ingredientsnya ga nekoneko ga trust issues gitu salah nih hada labo perfect d gel tekstur gel gitu glides on smoothly on top the skin cepat nyerap read more
79,Hada Labo,Perfect 3D Gel,strangerly,Not Recommend,2020-06-18,"AAAA sedih banget gak cocok sama produk ini, aku breakout di jidat gak nanggung-nanggung langsung 7 jerawat bbrp gede2 dan sisanya kecil2. Padahal aku suka banget sama finishnya, teksturnya & harganya. Sayang bgt sekarang nganggur :( Efek mencerahkan aku juga kurang dap ... Read more",2,Combination,19 - 24,-1,aaaa sedih banget gak cocok produk breakout jidat gak nanggungnanggung langsung jerawat bbrp gede sisa suka banget finishnya tekstur harga sayang bgt nganggur efek cerah dap read more
80,Hada Labo,Perfect 3D Gel,Hafizahhh,Not Recommend,2020-06-17,"Pertama kali dipake emang paginya kulit jadi moist banget parah trus kyk flawless trus lanjut deh beberapa hari kan, tapi makin hari makin keliatan tambah banyak masalahnya kulit ku, jadi tumbuh whitehead sama bruntusan gitu",3,Oily,19 - 24,0,kali dipake emang pagi kulit moist banget parah trus kyk flawless trus deh liat kulit ku tumbuh whitehead bruntusan gitu
81,Hada Labo,Perfect 3D Gel,firdaauliawati,Recommend,2020-06-17,"mungkin karena wajahku berminyak parah jadi gak cocok, aku baru beli tgl 14 juni 2020 kemarin di shopee harganya 85rbu, aku mau jual preloved 70rbu baru aku pake 2 oles, yang minat mau coba bisa hubungi aku ya di 089627167187 kota bandung",2,Combination,19 - 24,-1,wajah minyak parah gak cocok beli tgl juni kemarin shopee harga rbu jual preloved rbu pake oles minat coba hubung ya kota bandung
82,Hada Labo,Perfect 3D Gel,yunisafirdaz,Not Recommend,2020-06-17,"teksturnya gel banget, wanginya tuh kaya salah salah satu acne spot treatment, di muka sensitive aku pas dipakai dia bikin muka panas,nyerapnya cepat banget, udah gitu bikin aku breakout. akhirnya ku pakai untuk kaki yang kering aja",1,Dry,25 - 29,-1,tekstur gel banget wangi tuh kaya salah salah acne spot treatment muka sensitive pas pakai bikin muka panasnyerapnya cepat banget udah gitu bikin breakout ku pakai kaki kering aja
83,Hada Labo,Perfect 3D Gel,imeldafurqoni,Recommend,2020-06-16,"suka sama teksturnya yg kyk jelly gitu, ngingetin ama teksturnya laneige time freeze sleeping mask cuma ini gel, dan lebih runny drpd laneige time freeze sleeping mask. harusnya si kulitku ga pake gel moisturizer karna pasti kurangnampol, cuma krna aku puya masalah fung ... Read more",5,,,1,suka tekstur yg kyk jelly gitu ngingetin ama tekstur time freeze sleeping mask gel runny drpd time freeze sleeping mask si kulit ga pake gel moisturizer karna kurangnampol krna puya fung read more
84,Hada Labo,Perfect 3D Gel,spongeenaa,Recommend,2020-06-16,Super melembabkan si kalo di gw. Gak bikin berminyak juga endingnya. Finishnya si emg glowing2 berminyak tapi gak oily kok. Kalo dipegang lengket tapi gak sampe ikut ke tangan. Kekuranganya cuman finishnya sama jarnya kecil :( repuchase? Yes tapi mo coba yg lain sembari ... Read more,4,,19 - 24,1,super melembabkan si kalo gw gak bikin minyak endingnya finishnya si emg glowing minyak gak oily kalo pegang lengket gak sampe tangan kekuranganya cuman finishnya jarnya repuchase yes mo coba yg sembari read more
