Brand,Product,UserName,SkinCond_Age,Recommend,PostDate,Review,Rating
Hada Labo,Perfect 3D Gel,tiiianaaa,19 - 24,tiiianaaa recommends this product!,26 Jun 2020,"ini padahal beli asal gitu cuma buat coba coba tapi ternyata efeknya sebagus itu. recommend bgtt!!!. bikin kulit ku yg kering jadi lembab dan kenyel, bantu ngilangin bekas jerawat jugaa, dan ga tau kenapa di aku tuh bisa bikin komedo ku berkurang",5
Hada Labo,Perfect 3D Gel,wudtrj,"Combination, 19 - 24",wudtrj recommends this product!,26 Jun 2020,"ingredient nya udah aman dan bagus aja sih kurasa, tapi ga suka sama packaging nya yang jar karna kurang hygiene aja, ga dikasih spatulanya juga. Aku mindahin produk ini ke botol pipet bekas share in jar gitu biar mudah buat diaplikasiin ke muka dan biar ga buka tutup p ... Read more",3
Hada Labo,Perfect 3D Gel,TammyLau,"Combination, 25 - 29",TammyLau recommends this product!,24 Jun 2020,Hada labo always amaze me with their superb formula. Ngak buat breakout buat muka aku dewy dari yg pernah beminyak banget sampe kering banget. This product help me gain back my skin to it's healthy condition.,5
Hada Labo,Perfect 3D Gel,fhadiyani,"Combination, 25 - 29",fhadiyani recommends this product!,24 Jun 2020,Aku pake ini tahun laluan gitu karena muka aku type yg dry sensitive jadi aku cobain ini.. gelnya transparan dan bkin wajah lembab ya.. Tapi sayangnya kalau pakenya kebanyakan bikin sumub.. Ini di kulit aku ga nimbulin efek buruk sih.. efek mencerahkannya sedikit terlih ... Read more,4
Hada Labo,Perfect 3D Gel,laksafa,"Dry, 25 - 29",laksafa doesn't recommend this product!,24 Jun 2020,"banyak yang bilang bagus. tapi aku ngga cocok sama sekali. pertama pakai, wajah breakout parah, warna kulit jadi turun satu tingkat. wajahku muncul bekas goresan sama kemerahan. Aku tidak merekomendasikan produk ini buat yg kulitnya super sensitive",1
Hada Labo,Perfect 3D Gel,hanifaim,"Normal, 19 - 24",hanifaim recommends this product!,20 Jun 2020,"Moisturizer andalan sejak mulai skincare-an. Sesuai klaimnya yang bisa mencerahkan, Hada Labo Perfect 3D Gel ini keliatan banget hasil mencerahkannya, tapi ga langsung ya. Efek hidrasinya juga oke banget di saya, karena ada kandungan hyaluronic acid-nya. Teksturnya miri ... Read more",5
Hada Labo,Perfect 3D Gel,mithapt,"Dry, 19 - 24",mithapt recommends this product!,19 Jun 2020,"selalu cinta sama produk kepunyaan hada labo karena ingredientsnya yang ga neko-neko jadinya ga terlalu punya trust issues gitu. salah satunya adalah ini nih hada labo perfect 3d gel, teksturnya kan gel gitu jadi glides on smoothly on top the skin dan cepat nyerap juga ... Read more",5
Hada Labo,Perfect 3D Gel,strangerly,"Combination, 19 - 24",strangerly doesn't recommend this product!,18 Jun 2020,"AAAA sedih banget gak cocok sama produk ini, aku breakout di jidat gak nanggung-nanggung langsung 7 jerawat bbrp gede2 dan sisanya kecil2. Padahal aku suka banget sama finishnya, teksturnya & harganya. Sayang bgt sekarang nganggur :( Efek mencerahkan aku juga kurang dap ... Read more",2
Hada Labo,Perfect 3D Gel,Hafizahhh,"Oily, 19 - 24",Hafizahhh doesn't recommend this product!,17 Jun 2020,"Pertama kali dipake emang paginya kulit jadi moist banget parah trus kyk flawless trus lanjut deh beberapa hari kan, tapi makin hari makin keliatan tambah banyak masalahnya kulit ku, jadi tumbuh whitehead sama bruntusan gitu",3
Hada Labo,Perfect 3D Gel,firdaauliawati,"Combination, 19 - 24",firdaauliawati recommends this product!,17 Jun 2020,"mungkin karena wajahku berminyak parah jadi gak cocok, aku baru beli tgl 14 juni 2020 kemarin di shopee harganya 85rbu, aku mau jual preloved 70rbu baru aku pake 2 oles, yang minat mau coba bisa hubungi aku ya di 089627167187 kota bandung",2
Hada Labo,Perfect 3D Gel,yunisafirdaz,"Dry, 25 - 29",yunisafirdaz doesn't recommend this product!,17 Jun 2020,"teksturnya gel banget, wanginya tuh kaya salah salah satu acne spot treatment, di muka sensitive aku pas dipakai dia bikin muka panas,nyerapnya cepat banget, udah gitu bikin aku breakout. akhirnya ku pakai untuk kaki yang kering aja",1
Hada Labo,Perfect 3D Gel,imeldafurqoni,,imeldafurqoni recommends this product!,16 Jun 2020,"suka sama teksturnya yg kyk jelly gitu, ngingetin ama teksturnya laneige time freeze sleeping mask cuma ini gel, dan lebih runny drpd laneige time freeze sleeping mask. harusnya si kulitku ga pake gel moisturizer karna pasti kurangnampol, cuma krna aku puya masalah fung ... Read more",5
Hada Labo,Perfect 3D Gel,spongeenaa,19 - 24,spongeenaa recommends this product!,16 Jun 2020,Super melembabkan si kalo di gw. Gak bikin berminyak juga endingnya. Finishnya si emg glowing2 berminyak tapi gak oily kok. Kalo dipegang lengket tapi gak sampe ikut ke tangan. Kekuranganya cuman finishnya sama jarnya kecil :( repuchase? Yes tapi mo coba yg lain sembari ... Read more,4
Hada Labo,Perfect 3D Gel,aprillianiken,"Combination, 18 and Under",aprillianiken doesn't recommend this product!,15 Jun 2020,"baru pake semingguan, tapi dari awal kerasa banget kulit jadi tambah berminyak, akhirnya cuma di aplikasiin ke muka yang agak kering, tapi tetep jadi berminyak juga. mending dipake di malam hari, kalo siang2 dipake minyaknya kerasa banget:(",2
Hada Labo,Perfect 3D Gel,Rauwanumar,"Combination, 19 - 24",Rauwanumar doesn't recommend this product!,11 Jun 2020,"Tertarik beli produk karna review salah satu member FD. Dan semakin pengen coba karna teksturnya gel bening jadi cocok buat kulit yang kombinasi atau berminyak. Setelah nyoba berapa kali malah tumbuh jerawat dan bruntusan, jadi langsung stop. Emang kulit aku itu reaktif ... Read more",3
Hada Labo,Perfect 3D Gel,dnlwnt,"Oily, 19 - 24",dnlwnt recommends this product!,10 Jun 2020,"yes ini emang bagus bgt! cukup melembabkan tapi ga lebay utk kulit oily ku. texture nya sih yg bikin menarik karna bening dan seperti jelly, pas dicolek dia akan balik lagi ke bentuk semula. aku pake ini pas malam aja, karna agak lengket kalau pagi. so far so good!",5
Hada Labo,Perfect 3D Gel,graitanovi,"Combination, 25 - 29",graitanovi recommends this product!,06 Jun 2020,"aku pakai hada labo 3D gel ini di malam hari. pakai setelah moisturizing milk, bangun tidur wajah terasa kenyal halus. tp setelah penggunaan kisar sebulan kyk ga ada hasil dan muncul bruntus kecil2😭 padahal awalnya oke2 aja tapi lama2 kok BO parah",3
Hada Labo,Perfect 3D Gel,alianftr,"Combination, 19 - 24",alianftr recommends this product!,06 Jun 2020,wah gilaaa ini ajaib bgt dong. sempet rutin pake ini produk setiap malem aja sebelum tidur eh paginya muka kenyel bgt trus sedikit ngeredain beruntusan gue cuma minusnya menurut gue ini tebel bgt jd kurang nyaman dipake sihh,4
Hada Labo,Perfect 3D Gel,Aeldeka,"Combination, 25 - 29",Aeldeka recommends this product!,06 Jun 2020,"Teksturnya lucu seperti slime, awal-awal make masih bingung nakarnya seberapa karena bentuknya gel gitu. Tapi kalo udah dioles ke telapak tangan, gelnya mencair kayak air. Pertama diaplikasikan, wajahku terasa lengket. Tapi lama-lama dia mengering dan kenyal, wajahku ga ... Read more",5
Hada Labo,Perfect 3D Gel,Kayla12,"Combination, 19 - 24",Kayla12 recommends this product!,06 Jun 2020,ini hari pertama pake dan kaget tiba2 jidat kok jadi berkerut tapi pas abis bilas muka kerutannya perlahan ilang. jadi apakah ini yg bikin kerutan? padahal klaimnya ada anti aging. tp masih bakal kucoba. gonna update this review 2 weeks later,3
Hada Labo,Perfect 3D Gel,nissadiani29,"Oily, 19 - 24",nissadiani29 recommends this product!,02 Jun 2020,jadi aku sebenernya cuman ngabisin ini satu jar terus gak beli lagi.. soalnya dikulitku entah kenapa itu bikin berminyak parahhh.. cuman aku itu suka teksturnya lucu pol kayak jelly gimana gitu.. wanginya juga enak banget aku suka pol. meskipun bikin berminyak tapi gak ... Read more,5
Hada Labo,Perfect 3D Gel,rikafredrika,"Dry, 25 - 29",rikafredrika doesn't recommend this product!,31 May 2020,"ini hydrating gel yang super budget friendly sih, pas dipake bener2 lengket dan shiny parah, tapi sayangnya ga berasa nyerep di kulit, somehow jadi berasa makin kusam, jadi kayanya mungkin ga cocok di kulitku. cuma untuk hydrating effects nya works well sih. ini masih k ... Read more",3
Hada Labo,Perfect 3D Gel,Aqkarina,"Normal, 19 - 24",Aqkarina recommends this product!,31 May 2020,"dapet dari temen aku karena di dia ternyata ga cocok. teksturnya kayak ager2, tapi setelah diratain ke wajah kyk gel yang meleleh gitu hehe. aku simpennya di kulkas, jd pas make dia adem seger endul. sayang packaging kek gitu kan kurang higienis yak dan tidak merasakan ... Read more",4
Hada Labo,Perfect 3D Gel,putrishafiraa,"Combination, 19 - 24",putrishafiraa recommends this product!,31 May 2020,"lagi cari-cari pengganti gokujyun milk dan inget kalo hadalabo punya mositurizer ini. ✏️teksturnya gel bening dan cepat menyerap. ✏️harganya juga affordable. ✏️it contains 4 types of hyaluronic acid. ✨kalau pake di ini di pm routine, bangun2 wajah terasa plump. ❌tp enta ... Read more",4
Hada Labo,Perfect 3D Gel,Vitamaylinda,"Normal, 19 - 24",Vitamaylinda doesn't recommend this product!,31 May 2020,ga cocok bgttt bikin muka bruntusan dan lgsg muncul jerawat after pake ini sblm tidur. 😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥😥,2
Hada Labo,Perfect 3D Gel,wulanrenald,"Combination, 19 - 24",wulanrenald recommends this product!,27 May 2020,"[PRELOVED] isi masih sekitar 70% aku mau jual 50k aja, karna diaku kurang ngelembapin tp utk mencerahkannya si dapet mungkin karna kulitku yang emang dehidrasi parah huhu sedih padahal di yg lain bisa bikin lembap. yg minat wa 089512708101 *SOLD*",5
Hada Labo,Perfect 3D Gel,ayumoidady,"Oily, 30 - 34",ayumoidady recommends this product!,26 May 2020,"waktu itu beli karena pengen nyari cream anti aging buat leher,,,yang ga terlalu mahal juga,, tekstur nya enak, gampang meresap, setelah dipakai ga tll oily,, wajah jd berasa kenyal,, wanginya ga terlalu menyengat,,tp untuk efek anti aging nya belum kelihatan",4
Hada Labo,Perfect 3D Gel,Puspadwiantari,19 - 24,Puspadwiantari recommends this product!,26 May 2020,"Pertama pakek muka ku jadi breakout gitu, aku terusin seminggu pemakaian breakout udah gak muncul lagi. Aku biasa pakek setiap malam, dan bangun tidur muka dan glowing, lembab dan kenyel gitu, dan gak bikin sebum di muka jenis berminyak kyk aku 🤩",4
Wardah,Lightening Night Cream,nan_88,25 - 29,nan_88 recommends this product!,an hour ago,"Bagus! Pengaplikasiannya gampang, cepat meresap. Wanginya juga lembut. Ini pembelian saya yang kedua untuk produk ini. Efek di wajah saya juga oke. Berasa jerawat pada kempes setelah pakai night cream ini. Harganya juga murah.",5
Wardah,Lightening Night Cream,Editor_in_CHIC,"Combination, 30 - 34",Editor_in_CHIC recommends this product!,12 hours ago,"Ok, this is my honest brutal review for this product. Sama sekali jujur setelah sebulan lebih pakai product Wardah Lightening Advanced Niacinamide Night Cream ini. 1st of all yang aku suka itu texture nya, not cream and also not gel. The texture is in between, so I thin ... Read more",3
Wardah,Lightening Night Cream,clariza_putri,"Oily, 19 - 24",clariza_putri doesn't recommend this product!,16 hours ago,"untuk memutihkan sih oke banget sebenernya, tapi ada satu yang gak banget untuk kulit berminyak yaitu nambahin minyak di kulit makin banjir. tiap habis pakek selalu banjir mukaku, tapi kalo untuk memutihkan emang ku akuin banget tapi gak betah juga muka minyakan terus",3
Wardah,Lightening Night Cream,n_eliap,"Combination, 19 - 24",n_eliap recommends this product!,a day ago,"Produk ini merupakan night cream pertama aku. Sebenernya enak banget pas pertama kali dipakai. Bikin lembab dan wanginya juga kalem. Tapi pas pagi-pagi, wajahku bukannya makin berseri tapi makin minyakan dan kusam. Akhirnya aku stop pakai ini",3
Wardah,Lightening Night Cream,gusvika,"Combination, 19 - 24",gusvika recommends this product!,4 days ago,"Produk ini benar2 mencerahkan saat paginya tapi setelah cuci muka muka jd biasa aja. Bagus untuk melembabkan, tekstur agak padet dan kerasa berat waktu dipake. Tapi lumayan buat kulit sehat kalo dipake rutin + rangkaian lightning series lainnya.",4
Wardah,Lightening Night Cream,shashinetria,"Oily, 25 - 29",shashinetria doesn't recommend this product!,5 days ago,Kurang suka.. ngga cocok buatku.. bikin bruntusan/breakout n muncul acne.. padahal udh pake serangkaian sc yg kandungan Niacinamide juga like serum n toner. Conclusion: Mencerahkan sih.. tapi ngga cocok buat aku yg punya Oily skin. So.. it's just OK (🌟🌟🌟),3
Wardah,Lightening Night Cream,Zirlihayatunisa,"Combination, 19 - 24",Zirlihayatunisa recommends this product!,09 Sep 2020,"baru kali ini aku nemuin skincare yang ada perlindungan blue light, aku jadi ngerasa lebih safety. dan aku suka tekstur nya yang cepat menyerap jadi lebih simple dipakenya gak perlu nunggu lama buat ke step selanjutnya. setelah memakaian 1 minggu ini teman""ku bilang ada ... Read more",5
Wardah,Lightening Night Cream,Ratyashii,"Combination, 25 - 29",Ratyashii recommends this product!,04 Sep 2020,"I love night cream dari Wardah yang terbaru ini. Tekstur euenak gel agak butek, cepet banget nyerep do kulit. Dan gak lengket juga. Wanginya soft gitu jadi makin cinta sama produk wardah satu ini. Apalagi Ada kandungan licorice extract dam blue light Protection. Makin k ... Read more",4
Wardah,Lightening Night Cream,Dewinrsyh06,"Normal, 19 - 24",Dewinrsyh06 recommends this product!,04 Sep 2020,"Dari dulu masa sekolah selalu pakai Wardah, gatau kenapa kulit aku cocoknya cuma sama wardah aja. kulit aku yg tadinya rusak kering banget karna salah pakai sabun cuci muka, pertama kali nyobain krim malam ini kulit terasa jadi lembab banget jerawat beruntusan mulai pad ... Read more",5
Wardah,Lightening Night Cream,mutiautin,"Oily, 25 - 29",mutiautin recommends this product!,04 Sep 2020,"Beli ini krn budget skincare lagi terbatas. Sudah sebulan pake ini, sesuai harga sih efeknya. Cukup melembabkan, teksturnya pas utk kulit oily, melembabkan tapi ngga greasy, ringan. Aku ngga tau ya sugesti atau apa, tapi setelah sebulan pake ini berasa tekstur kulit leb ... Read more",5
Wardah,Lightening Night Cream,Kartamelia21,"Combination, 19 - 24",Kartamelia21 recommends this product!,03 Sep 2020,"kemasannya simple banget, terbuat dari plastik berbentuk jar lalu didalamnya masih ada sekat pembatasnya membuat produk lebih higienis dan tidak berantakan. berbeda dari daycream, night cream ini terasa lebih lengket saat dipakai yang mungkin dimaksudkan agar wajah teta ... Read more",5
Wardah,Lightening Night Cream,Suci_Soenirdja,"Combination, 30 - 34",Suci_Soenirdja recommends this product!,01 Sep 2020,"Alasan pertama beli karena Lightening Night Cream Wardah ini menag FD Awards, haha. Wajar rasanya penasaran kenapa menang jadi pengen coba-coba. Apalagi produk lokal harganya sangat affordable, gampang didapat, dan halal. Aku tertarik karena ada Niacinamide di dalamnya, ... Read more",4
Wardah,Lightening Night Cream,Nataliamlrn,"Oily, 25 - 29",Nataliamlrn recommends this product!,29 Aug 2020,Baru nyobain ini sekitar semingguan lebih hampir 2 minggu. Dan seneng aja karena Bukan tipikal yang susah diblendnya atau diratainnya sih terus ga berat dimuka ringan banget. Kemasannya juga eye catching gitu serba biru putih. Aku langsung beli satu rangkaian cuman kare ... Read more,4
Wardah,Lightening Night Cream,Alyawidya06,"Normal, 19 - 24",Alyawidya06 recommends this product!,28 Aug 2020,"Baru nyoba rangkaian skincarenya 8 step, sejauh ini bagus, teksturnya ringan di kulit dan melembabkan muka. Ga lengket dan wanginya kalem. aku punya masalah kulit kering bahkan leher pun juga kering hingga lecet kemerahan, pake day cream sm night cream di muka dan leher ... Read more",5
Wardah,Lightening Night Cream,SherliMalinda18,"Oily, 19 - 24",SherliMalinda18 recommends this product!,27 Aug 2020,"Ini tekstur creamnya ringan, cepet meresap, gak lengket dan gampang di balurnya. wanginya enak tapi agak nyengat dikit aku si gak ada masalah sama baunya, di muka aku yang berminyak dia tetep bikin muka berminyak cuma gak yang sampe parah berminyaknya, selama pake 2 min ... Read more",4
Wardah,Lightening Night Cream,ammandaz,"Dry, 25 - 29",ammandaz recommends this product!,27 Aug 2020,"terima kasih banyak untuk FD dan Wardah!💙 klo day creamnya dapet seri lama, yang night creamnya ini aku dapet seri terbarunya. dari packagingnya yang baru ini emg terlihat lebih cantik dan elegan, tapi tetep travel friendly krn terbuat dari plastik dan ga bulky. untuk ... Read more",5
Wardah,Lightening Night Cream,misslarasati,"Combination, 30 - 34",misslarasati recommends this product!,27 Aug 2020,"seperti night cream pada umumnya aja sih, cukup melembabkan, ga ada wangi apa2, ga lengket dan cepet banget meresapnya. sayangnya ga berpengaruh terlalu banyak buat bekas2 jerawat ini. tp so far oke kok. kalo lg di perjalanan dan mendadak butuh pelembab, ini bisa banget ... Read more",5
Wardah,Lightening Night Cream,tiaoktaviani1610,"Combination, 18 and Under",tiaoktaviani1610 recommends this product!,27 Aug 2020,"pertama kali kenal night cream si wardah ini, percaya ga percaya ini bener"" work bgt diwajah ku entah karena sebelumnya blm prnh pakai yg lain atau engga. meratakan warna wajahku dan ngelembabin bgt pas bngn tdr but entah knp untuk series yg ini kulit ku terasa jadi ker ... Read more",5
Wardah,Lightening Night Cream,dnvtapp,"Oily, 19 - 24",dnvtapp doesn't recommend this product!,26 Aug 2020,"Hai🖐🏼 Diani mau ulas produk yang tidak Diani suka Yap salah 1 produk dari Wardah Yaitu : Wardah Lightening Night Cream 💙 Alasan beli Karena bingung pakai cream malam apa biar wajah tetap lembab sementara lagi bosen pake aloevera, iseng lah beli ini. 💙 Wangi, Produk ... Read more",2
